trait	animal	pe	sire	dam	sex	year	month	man	trait
5	M11031	M11031	101	1	2	2011	15	3	3
5	M11031	M11031	101	1	2	2011	15	4	5
5	F11032	F11032	103	8	1	2011	15	2	4
5	F11032	F11032	103	8	1	2011	15	3	5
5	F11032	F11032	103	8	1	2011	15	4	4
5	F11033	F11033	101	54	1	2011	15	2	5
5	F11033	F11033	101	54	1	2011	15	3	5
5	F11033	F11033	101	54	1	2011	15	4	5
5	F11034	F11034	103	59	1	2011	14	2	3
5	F11034	F11034	103	59	1	2011	14	3	2
5	F11034	F11034	103	59	1	2011	14	4	2
5	M11036	M11036	103	17	2	2011	14	2	4
5	M11036	M11036	103	17	2	2011	14	3	3
5	M11036	M11036	103	17	2	2011	14	4	3
5	M11038	M11038	103	6	2	2011	14	2	4
5	M11038	M11038	103	6	2	2011	14	3	3
5	M11038	M11038	103	6	2	2011	14	4	4
5	F11040	F11040	101	19	1	2011	14	2	5
5	F11040	F11040	101	19	1	2011	14	3	4
5	F11040	F11040	101	19	1	2011	14	4	5
5	F11043	F11043	101	35	1	2011	14	2	1
5	F11043	F11043	101	35	1	2011	14	3	1
5	F11043	F11043	101	35	1	2011	14	4	2
5	F11045	F11045	103	27	1	2011	14	2	1
5	F11045	F11045	103	27	1	2011	14	3	2
5	F11045	F11045	103	27	1	2011	14	4	1
5	M11046	M11046	101	41	2	2011	14	2	4
5	M11046	M11046	101	41	2	2011	14	3	3
5	M11046	M11046	101	41	2	2011	14	4	4
5	M11047	M11047	101	13	2	2011	14	2	4
5	M11047	M11047	101	13	2	2011	14	3	4
5	M11047	M11047	101	13	2	2011	14	4	5
5	M11050	M11050	102	64	2	2011	13	2	4
5	M11050	M11050	102	64	2	2011	13	3	4
5	M11050	M11050	102	64	2	2011	13	4	5
5	M11052	M11052	102	23	2	2011	13	2	4
5	M11052	M11052	102	23	2	2011	13	3	2
5	M11052	M11052	102	23	2	2011	13	4	3
5	F11053	F11053	102	65	1	2011	13	2	4
5	F11053	F11053	102	65	1	2011	13	3	3
5	F11053	F11053	102	65	1	2011	13	4	4
5	M11055	M11055	101	30	2	2011	12	2	4
5	M11055	M11055	101	30	2	2011	12	3	4
5	M11055	M11055	101	30	2	2011	12	4	4
5	F12001	F12001	101	34	1	2012	15	1	3 
5	F12001	F12001	101	34	1	2012	15	3	4 
5	F12001	F12001	101	34	1	2012	15	5	4 
5	F12002	F12002	103	61	1	2012	15	1	3 
5	F12002	F12002	103	61	1	2012	15	3	4 
5	F12002	F12002	103	61	1	2012	15	5	4 
5	M12003	M12003	101	51	2	2012	15	1	5 
5	M12003	M12003	101	51	2	2012	15	3	5 
5	M12003	M12003	101	51	2	2012	15	5	5 
5	F12004	F12004	101	2	1	2012	15	1	5 
5	F12004	F12004	101	2	1	2012	15	3	5 
5	F12004	F12004	101	2	1	2012	15	5	5 
5	M12005	M12005	103	58	2	2012	15	1	5 
5	M12005	M12005	103	58	2	2012	15	3	4 
5	M12005	M12005	103	58	2	2012	15	5	4 
5	M12006	M12006	101	48	2	2012	15	1	3 
5	M12006	M12006	101	48	2	2012	15	3	4 
5	M12006	M12006	101	48	2	2012	15	5	4 
5	M12007	M12007	101	37	2	2012	15	1	2 
5	M12007	M12007	101	37	2	2012	15	3	4 
5	M12007	M12007	101	37	2	2012	15	5	4 
5	M12009	M12009	101	4	2	2012	15	1	3 
5	M12009	M12009	101	4	2	2012	15	3	4 
5	M12009	M12009	101	4	2	2012	15	5	3 
5	M12010	M12010	101	25	2	2012	15	1	5 
5	M12010	M12010	101	25	2	2012	15	3	4 
5	M12010	M12010	101	25	2	2012	15	5	5 
5	F12011	F12011	101	38	1	2012	15	1	2 
5	F12011	F12011	101	38	1	2012	15	3	3 
5	F12011	F12011	101	38	1	2012	15	5	3 
5	M12012	M12012	101	15	2	2012	15	1	2 
5	M12012	M12012	101	15	2	2012	15	3	3 
5	M12012	M12012	101	15	2	2012	15	5	4 
5	F12015	F12015	101	11	1	2012	15	1	3 
5	F12015	F12015	101	11	1	2012	15	3	3 
5	F12015	F12015	101	11	1	2012	15	5	2 
5	M12017	M12017	101	55	2	2012	15	1	5 
5	M12017	M12017	101	55	2	2012	15	3	5 
5	M12017	M12017	101	55	2	2012	15	5	5 
5	F12018	F12018	101	57	1	2012	15	1	3 
5	F12018	F12018	101	57	1	2012	15	3	4 
5	F12018	F12018	101	57	1	2012	15	5	4 
5	F12019	F12019	101	45	1	2012	15	1	1 
5	F12019	F12019	101	45	1	2012	15	3	2 
5	F12019	F12019	101	45	1	2012	15	5	2 
5	M12020	M12020	101	40	2	2012	15	1	2 
5	M12020	M12020	101	40	2	2012	15	3	4 
5	M12020	M12020	101	40	2	2012	15	5	3 
5	F12022	F12022	103	3	1	2012	15	1	4 
5	F12022	F12022	103	3	1	2012	15	3	4 
5	F12022	F12022	103	3	1	2012	15	5	5 
5	M12026	M12026	101	9002	2	2012	15	1	3 
5	M12026	M12026	101	9002	2	2012	15	3	2 
5	M12026	M12026	101	9002	2	2012	15	5	2 
5	M12027	M12027	101	18	2	2012	14	1	2 
5	M12027	M12027	101	18	2	2012	14	3	4 
5	M12027	M12027	101	18	2	2012	14	5	4 
5	F12028	F12028	101	50	1	2012	14	1	2 
5	F12028	F12028	101	50	1	2012	14	3	3 
5	F12028	F12028	101	50	1	2012	14	5	3 
5	M12029	M12029	101	41	2	2012	14	1	3 
5	M12029	M12029	101	41	2	2012	14	3	4 
5	M12029	M12029	101	41	2	2012	14	5	4 
5	M12030	M12030	101	35	2	2012	14	1	3 
5	M12030	M12030	101	35	2	2012	14	3	4 
5	M12030	M12030	101	35	2	2012	14	5	3 
5	F12032	F12032	103	42	1	2012	14	1	4 
5	F12032	F12032	103	42	1	2012	14	3	4 
5	F12032	F12032	103	42	1	2012	14	5	4 
5	M12034	M12034	101	13	2	2012	14	1	4 
5	M12034	M12034	101	13	2	2012	14	3	4 
5	M12034	M12034	101	13	2	2012	14	5	5 
5	F12035	F12035	103	24	1	2012	14	1	1 
5	F12035	F12035	103	24	1	2012	14	3	1 
5	F12035	F12035	103	24	1	2012	14	5	2 
5	M12036	M12036	101	5	2	2012	14	1	5 
5	M12036	M12036	101	5	2	2012	14	3	4 
5	M12036	M12036	101	5	2	2012	14	5	5 
5	F12037	F12037	103	17	1	2012	14	1	3 
5	F12037	F12037	103	17	1	2012	14	3	4 
5	F12037	F12037	103	17	1	2012	14	5	4 
5	F12039	F12039	103	63	1	2012	14	1	4 
5	F12039	F12039	103	63	1	2012	14	3	5 
5	F12039	F12039	103	63	1	2012	14	5	5 
5	F12040	F12040	103	9005	1	2012	14	1	3 
5	F12040	F12040	103	9005	1	2012	14	3	4 
5	F12040	F12040	103	9005	1	2012	14	5	4 
5	F12041	F12041	103	52	1	2012	14	1	2 
5	F12041	F12041	103	52	1	2012	14	3	3 
5	F12041	F12041	103	52	1	2012	14	5	2 
5	F12042	F12042	103	27	1	2012	14	1	2 
5	F12042	F12042	103	27	1	2012	14	3	3 
5	F12042	F12042	103	27	1	2012	14	5	3 
5	F12044	F12044	103	60	1	2012	14	1	2 
5	F12044	F12044	103	60	1	2012	14	3	2 
5	F12044	F12044	103	60	1	2012	14	5	2 
5	F12047	F12047	103	62	1	2012	14	1	3 
5	F12047	F12047	103	62	1	2012	14	3	5 
5	F12047	F12047	103	62	1	2012	14	5	5 
5	M12048	M12048	103	23	2	2012	13	1	2 
5	M12048	M12048	103	23	2	2012	13	3	3 
5	M12048	M12048	103	23	2	2012	13	5	4 
5	M12049	M12049	103	14	2	2012	13	1	2 
5	M12049	M12049	103	14	2	2012	13	3	3 
5	M12049	M12049	103	14	2	2012	13	5	3 
5	F12051	F12051	101	43	1	2012	13	1	4 
5	F12051	F12051	101	43	1	2012	13	3	4 
5	F12051	F12051	101	43	1	2012	13	5	4 
5	M12052	M12052	103	26	2	2012	13	1	3 
5	M12052	M12052	103	26	2	2012	13	3	4 
5	M12052	M12052	103	26	2	2012	13	5	4 
5	F12053	F12053	103	65	1	2012	13	1	2 
5	F12053	F12053	103	65	1	2012	13	3	3 
5	F12053	F12053	103	65	1	2012	13	5	4 
5	M12054	M12054	103	16	2	2012	13	1	2 
5	M12054	M12054	103	16	2	2012	13	3	4 
5	M12054	M12054	103	16	2	2012	13	5	5 
5	F13001	F13001	101	4	1	2013	18	1	4
5	F13001	F13001	101	4	1	2013	18	3	4
5	F13001	F13001	101	4	1	2013	18	5	4
5	F13001	F13001	101	4	1	2013	18	6	5
5	F13003	F13003	101	12	1	2013	18	1	1
5	F13003	F13003	101	12	1	2013	18	3	3
5	F13003	F13003	101	12	1	2013	18	5	3
5	F13003	F13003	101	12	1	2013	18	6	2
5	M13004	M13004	101	15	2	2013	18	1	5
5	M13004	M13004	101	15	2	2013	18	3	5
5	M13004	M13004	101	15	2	2013	18	5	5
5	M13004	M13004	101	15	2	2013	18	6	5
5	F13006	F13006	101	25	1	2013	18	1	2
5	F13006	F13006	101	25	1	2013	18	3	2
5	F13006	F13006	101	25	1	2013	18	5	3
5	F13006	F13006	101	25	1	2013	18	6	2
5	F13010	F13010	101	9001	1	2013	18	1	5
5	F13010	F13010	101	9001	1	2013	18	3	5
5	F13010	F13010	101	9001	1	2013	18	5	4
5	F13010	F13010	101	9001	1	2013	18	6	5
5	M13011	M13011	101	18	2	2013	18	1	3
5	M13011	M13011	101	18	2	2013	18	3	3
5	M13011	M13011	101	18	2	2013	18	5	2
5	M13011	M13011	101	18	2	2013	18	6	2
5	F13012	F13012	101	37	1	2013	18	1	5
5	F13012	F13012	101	37	1	2013	18	3	5
5	F13012	F13012	101	37	1	2013	18	5	5
5	F13012	F13012	101	37	1	2013	18	6	5
5	F13013	F13013	101	38	1	2013	18	1	4
5	F13013	F13013	101	38	1	2013	18	3	4
5	F13013	F13013	101	38	1	2013	18	5	3
5	F13013	F13013	101	38	1	2013	18	6	4
5	M13014	M13014	103	61	2	2013	18	1	3
5	M13014	M13014	103	61	2	2013	18	3	2
5	M13014	M13014	103	61	2	2013	18	5	3
5	M13014	M13014	103	61	2	2013	18	6	2
5	F13015	F13015	103	58	1	2013	18	1	3
5	F13015	F13015	103	58	1	2013	18	3	3
5	F13015	F13015	103	58	1	2013	18	5	2
5	F13015	F13015	103	58	1	2013	18	6	3
5	F13016	F13016	103	3	1	2013	18	1	4
5	F13016	F13016	103	3	1	2013	18	3	4
5	F13016	F13016	103	3	1	2013	18	5	3
5	F13016	F13016	103	3	1	2013	18	6	3
5	M13017	M13017	101	57	2	2013	17	1	3
5	M13017	M13017	101	57	2	2013	17	3	2
5	M13017	M13017	101	57	2	2013	17	5	2
5	M13017	M13017	101	57	2	2013	17	6	2
5	M13018	M13018	101	45	2	2013	17	1	4
5	M13018	M13018	101	45	2	2013	17	3	4
5	M13018	M13018	101	45	2	2013	17	5	3
5	M13018	M13018	101	45	2	2013	17	6	5
5	M13019	M13019	101	36	2	2013	17	1	4
5	M13019	M13019	101	36	2	2013	17	3	5
5	M13019	M13019	101	36	2	2013	17	5	4
5	M13019	M13019	101	36	2	2013	17	6	5
5	M13020	M13020	101	11	2	2013	17	1	3
5	M13020	M13020	101	11	2	2013	17	3	3
5	M13020	M13020	101	11	2	2013	17	5	4
5	M13020	M13020	101	11	2	2013	17	6	3
5	M13021	M13021	101	47	2	2013	17	1	5
5	M13021	M13021	101	47	2	2013	17	3	4
5	M13021	M13021	101	47	2	2013	17	5	4
5	M13021	M13021	101	47	2	2013	17	6	5
5	M13022	M13022	101	50	2	2013	17	1	3
5	M13022	M13022	101	50	2	2013	17	3	3
5	M13022	M13022	101	50	2	2013	17	5	3
5	M13022	M13022	101	50	2	2013	17	6	2
5	F13024	F13024	101	9002	1	2013	17	1	3
5	F13024	F13024	101	9002	1	2013	17	3	2
5	F13024	F13024	101	9002	1	2013	17	5	3
5	F13024	F13024	101	9002	1	2013	17	6	2
5	F13025	F13025	101	55	1	2013	17	1	5
5	F13025	F13025	101	55	1	2013	17	3	5
5	F13025	F13025	101	55	1	2013	17	5	4
5	F13025	F13025	101	55	1	2013	17	6	5
5	F13026	F13026	101	29	1	2013	17	1	3
5	F13026	F13026	101	29	1	2013	17	3	2
5	F13026	F13026	101	29	1	2013	17	5	2
5	F13026	F13026	101	29	1	2013	17	6	2
5	F13027	F13027	M10032	F10020	1	2013	17	1	3
5	F13027	F13027	M10032	F10020	1	2013	17	3	4
5	F13027	F13027	M10032	F10020	1	2013	17	5	4
5	F13027	F13027	M10032	F10020	1	2013	17	6	3
5	M13028	M13028	103	17	2	2013	17	1	3
5	M13028	M13028	103	17	2	2013	17	3	3
5	M13028	M13028	103	17	2	2013	17	5	3
5	M13028	M13028	103	17	2	2013	17	6	3
5	M13029	M13029	101	35	2	2013	17	1	2
5	M13029	M13029	101	35	2	2013	17	3	2
5	M13029	M13029	101	35	2	2013	17	5	2
5	M13029	M13029	101	35	2	2013	17	6	2
5	F13031	F13031	103	27	1	2013	17	1	5
5	F13031	F13031	103	27	1	2013	17	3	5
5	F13031	F13031	103	27	1	2013	17	5	3
5	F13031	F13031	103	27	1	2013	17	6	5
5	M13032	M13032	M10032	F10002	2	2013	17	1	3
5	M13032	M13032	M10032	F10002	2	2013	17	3	4
5	M13032	M13032	M10032	F10002	2	2013	17	5	3
5	M13032	M13032	M10032	F10002	2	2013	17	6	4
5	F13033	F13033	103	42	1	2013	16	1	3
5	F13033	F13033	103	42	1	2013	16	3	3
5	F13033	F13033	103	42	1	2013	16	5	4
5	F13033	F13033	103	42	1	2013	16	6	4
5	M13034	M13034	101	1	2	2013	16	1	4
5	M13034	M13034	101	1	2	2013	16	3	4
5	M13034	M13034	101	1	2	2013	16	5	4
5	M13034	M13034	101	1	2	2013	16	6	5
5	F13035	F13035	M10032	F10013	1	2013	16	1	4
5	F13035	F13035	M10032	F10013	1	2013	16	3	5
5	F13035	F13035	M10032	F10013	1	2013	16	5	4
5	F13035	F13035	M10032	F10013	1	2013	16	6	5
5	F13036	F13036	103	8	1	2013	16	1	4
5	F13036	F13036	103	8	1	2013	16	3	5
5	F13036	F13036	103	8	1	2013	16	5	3
5	F13036	F13036	103	8	1	2013	16	6	4
5	M13037	M13037	103	60	2	2013	16	1	5
5	M13037	M13037	103	60	2	2013	16	3	5
5	M13037	M13037	103	60	2	2013	16	5	3
5	M13037	M13037	103	60	2	2013	16	6	5
5	M13040	M13040	101	64	2	2013	16	1	2
5	M13040	M13040	101	64	2	2013	16	3	3
5	M13040	M13040	101	64	2	2013	16	5	3
5	M13040	M13040	101	64	2	2013	16	6	2
5	F13041	F13041	101	10	1	2013	16	1	4
5	F13041	F13041	101	10	1	2013	16	3	4
5	F13041	F13041	101	10	1	2013	16	5	4
5	F13041	F13041	101	10	1	2013	16	6	4
5	F13042	F13042	103	62	1	2013	16	1	1
5	F13042	F13042	103	62	1	2013	16	3	2
5	F13042	F13042	103	62	1	2013	16	5	1
5	F13042	F13042	103	62	1	2013	16	6	1
5	M13043	M13043	101	54	2	2013	16	1	4
5	M13043	M13043	101	54	2	2013	16	3	4
5	M13043	M13043	101	54	2	2013	16	5	3
5	M13043	M13043	101	54	2	2013	16	6	4
5	F13044	F13044	M10032	F10009	1	2013	16	3	2
5	F13044	F13044	M10032	F10009	1	2013	16	5	2
5	F13044	F13044	M10032	F10009	1	2013	16	6	1
5	M13045	M13045	101	5	2	2013	16	1	2
5	M13045	M13045	101	5	2	2013	16	3	3
5	M13045	M13045	101	5	2	2013	16	5	4
5	M13045	M13045	101	5	2	2013	16	6	2
5	F13046	F13046	101	31	1	2013	16	1	2
5	F13046	F13046	101	31	1	2013	16	3	2
5	F13046	F13046	101	31	1	2013	16	5	2
5	F13046	F13046	101	31	1	2013	16	6	3
5	M13047	M13047	103	24	2	2013	16	1	2
5	M13047	M13047	103	24	2	2013	16	3	2
5	M13047	M13047	103	24	2	2013	16	5	2
5	M13047	M13047	103	24	2	2013	16	6	1
5	M13048	M13048	103	52	2	2013	16	1	4
5	M13048	M13048	103	52	2	2013	16	3	4
5	M13048	M13048	103	52	2	2013	16	5	3
5	M13048	M13048	103	52	2	2013	16	6	4
5	F13050	F13050	103	16	1	2013	16	1	4
5	F13050	F13050	103	16	1	2013	16	3	3
5	F13050	F13050	103	16	1	2013	16	5	3
5	F13050	F13050	103	16	1	2013	16	6	3
5	F13053	F13053	101	33	1	2013	15	1	5
5	F13053	F13053	101	33	1	2013	15	3	5
5	F13053	F13053	101	33	1	2013	15	5	4
5	F13053	F13053	101	33	1	2013	15	6	4
5	F13054	F13054	103	26	1	2013	15	1	4
5	F13054	F13054	103	26	1	2013	15	3	3
5	F13054	F13054	103	26	1	2013	15	5	3
5	F13054	F13054	103	26	1	2013	15	6	2
5	M13055	M13055	M10032	F10037	2	2013	15	1	4
5	M13055	M13055	M10032	F10037	2	2013	15	3	4
5	M13055	M13055	M10032	F10037	2	2013	15	5	3
5	M13055	M13055	M10032	F10037	2	2013	15	6	4
5	F13057	F13057	103	6	1	2013	15	1	3
5	F13057	F13057	103	6	1	2013	15	3	2
5	F13057	F13057	103	6	1	2013	15	5	3
5	F13057	F13057	103	6	1	2013	15	6	2
5	F13058	F13058	M10032	F10005	1	2013	14	1	4
5	F13058	F13058	M10032	F10005	1	2013	14	3	4
5	F13058	F13058	M10032	F10005	1	2013	14	5	4
5	F13058	F13058	M10032	F10005	1	2013	14	6	4
5	F14001	F14001	101	57	1	2014	17	3	5
5	F14001	F14001	101	57	1	2014	17	5	4
5	F14001	F14001	101	57	1	2014	17	6	4
5	F14002	F14002	101	19	1	2014	17	3	3
5	F14002	F14002	101	19	1	2014	17	5	4
5	F14002	F14002	101	19	1	2014	17	6	3
5	M14004	M14004	101	18	2	2014	17	3	4
5	M14004	M14004	101	18	2	2014	17	5	5
5	M14004	M14004	101	18	2	2014	17	6	5
5	F14006	F14006	101	9001	1	2014	17	3	3
5	F14006	F14006	101	9001	1	2014	17	5	2
5	F14006	F14006	101	9001	1	2014	17	6	2
5	M14009	M14009	101	45	2	2014	16	3	4
5	M14009	M14009	101	45	2	2014	16	5	4
5	M14009	M14009	101	45	2	2014	16	6	3
5	M14010	M14010	M10032	9005	2	2014	16	3	4
5	M14010	M14010	M10032	9005	2	2014	16	5	3
5	M14010	M14010	M10032	9005	2	2014	16	6	3
5	F14011	F14011	M10024	F10041	1	2014	16	3	4
5	F14011	F14011	M10024	F10041	1	2014	16	5	3
5	F14011	F14011	M10024	F10041	1	2014	16	6	4
5	F14012	F14012	101	47	1	2014	16	3	3
5	F14012	F14012	101	47	1	2014	16	5	4
5	F14012	F14012	101	47	1	2014	16	6	3
5	F14013	F14013	101	13	1	2014	16	3	2
5	F14013	F14013	101	13	1	2014	16	5	3
5	F14013	F14013	101	13	1	2014	16	6	2
5	M14014	M14014	101	49	2	2014	16	3	4
5	M14014	M14014	101	49	2	2014	16	5	4
5	M14014	M14014	101	49	2	2014	16	6	5
5	M14015	M14015	M10032	F10020	2	2014	16	3	3
5	M14015	M14015	M10032	F10020	2	2014	16	5	4
5	M14015	M14015	M10032	F10020	2	2014	16	6	3
5	F14016	F14016	101	40	1	2014	16	3	5
5	F14016	F14016	101	40	1	2014	16	5	4
5	F14016	F14016	101	40	1	2014	16	6	5
5	M14017	M14017	101	29	2	2014	16	3	2
5	M14017	M14017	101	29	2	2014	16	5	2
5	M14017	M14017	101	29	2	2014	16	6	1
5	M14019	M14019	101	50	2	2014	16	3	5
5	M14019	M14019	101	50	2	2014	16	5	5
5	M14019	M14019	101	50	2	2014	16	6	5
5	F14020	F14020	M10032	F10046	1	2014	16	3	3
5	F14020	F14020	M10032	F10046	1	2014	16	5	5
5	F14020	F14020	M10032	F10046	1	2014	16	6	4
5	F14021	F14021	101	14	1	2014	16	3	5
5	F14021	F14021	101	14	1	2014	16	5	4
5	F14021	F14021	101	14	1	2014	16	6	5
5	F14022	F14022	M10032	10048	1	2014	16	3	4
5	F14022	F14022	M10032	10048	1	2014	16	5	4
5	F14022	F14022	M10032	10048	1	2014	16	6	5
5	F14023	F14023	M10024	F10004	1	2014	16	3	4
5	F14023	F14023	M10024	F10004	1	2014	16	5	4
5	F14023	F14023	M10024	F10004	1	2014	16	6	4
5	M14024	M14024	101	62	2	2014	16	3	2
5	M14024	M14024	101	62	2	2014	16	5	2
5	M14024	M14024	101	62	2	2014	16	6	3
5	M14025	M14025	M10032	F10029	2	2014	16	3	4
5	M14025	M14025	M10032	F10029	2	2014	16	5	3
5	M14025	M14025	M10032	F10029	2	2014	16	6	3
5	M14027	M14027	M10032	F10030	2	2014	16	3	3
5	M14027	M14027	M10032	F10030	2	2014	16	5	3
5	M14027	M14027	M10032	F10030	2	2014	16	6	4
5	M14028	M14028	M10024	F10026	2	2014	16	3	3
5	M14028	M14028	M10024	F10026	2	2014	16	5	2
5	M14028	M14028	M10024	F10026	2	2014	16	6	3
5	M14029	M14029	M10032	F10009	2	2014	16	3	5
5	M14029	M14029	M10032	F10009	2	2014	16	5	5
5	M14029	M14029	M10032	F10009	2	2014	16	6	5
5	F14033	F14033	101	55	1	2014	15	3	5
5	F14033	F14033	101	55	1	2014	15	5	4
5	F14033	F14033	101	55	1	2014	15	6	5
5	F15001	F15001	M10024	F12019	1	2015	18	3	5
5	F15001	F15001	M10024	F12019	1	2015	18	6	3
5	F15001	F15001	M10024	F12019	1	2015	18	7	4
5	F15002	F15002	M11052	F12001	1	2015	17	3	4
5	F15002	F15002	M11052	F12001	1	2015	17	6	5
5	F15002	F15002	M11052	F12001	1	2015	17	7	4
5	F15003	F15003	M11052	F10020	1	2015	17	3	5
5	F15003	F15003	M11052	F10020	1	2015	17	6	5
5	F15003	F15003	M11052	F10020	1	2015	17	7	4
5	M15004	M15004	M10032	F10030	2	2015	17	3	3
5	M15004	M15004	M10032	F10030	2	2015	17	6	4
5	M15004	M15004	M10032	F10030	2	2015	17	7	3
5	F15005	F15005	M10032	F10029	1	2015	17	3	4
5	F15005	F15005	M10032	F10029	1	2015	17	6	5
5	F15005	F15005	M10032	F10029	1	2015	17	7	3
5	F15006	F15006	M11052	F12011	1	2015	17	3	5
5	F15006	F15006	M11052	F12011	1	2015	17	6	5
5	F15006	F15006	M11052	F12011	1	2015	17	7	4
5	M15007	M15007	M10032	F10026	2	2015	17	3	5
5	M15007	M15007	M10032	F10026	2	2015	17	6	5
5	M15007	M15007	M10032	F10026	2	2015	17	7	5
5	F15008	F15008	M10024	F12002	1	2015	17	3	4
5	F15008	F15008	M10024	F12002	1	2015	17	6	5
5	F15008	F15008	M10024	F12002	1	2015	17	7	3
5	F15009	F15009	M10024	F12053	1	2015	17	3	5
5	F15009	F15009	M10024	F12053	1	2015	17	6	4
5	F15009	F15009	M10024	F12053	1	2015	17	7	4
5	F15010	F15010	M11052	9005	1	2015	17	3	4
5	F15010	F15010	M11052	9005	1	2015	17	6	5
5	F15010	F15010	M11052	9005	1	2015	17	7	4
5	M15011	M15011	M10032	F10034	2	2015	17	3	4
5	M15011	M15011	M10032	F10034	2	2015	17	6	4
5	M15011	M15011	M10032	F10034	2	2015	17	7	5
5	F15012	F15012	M11052	F11022	1	2015	16	3	5
5	F15012	F15012	M11052	F11022	1	2015	16	6	5
5	F15012	F15012	M11052	F11022	1	2015	16	7	5
5	M15014	M15014	M11052	F12051	2	2015	16	3	5
5	M15014	M15014	M11052	F12051	2	2015	16	6	4
5	M15014	M15014	M11052	F12051	2	2015	16	7	4
5	M15015	M15015	M11052	F10013	2	2015	16	3	5
5	M15015	M15015	M11052	F10013	2	2015	16	6	5
5	M15015	M15015	M11052	F10013	2	2015	16	7	5
5	M15016	M15016	M11052	F12015	2	2015	16	3	5
5	M15016	M15016	M11052	F12015	2	2015	16	6	5
5	M15016	M15016	M11052	F12015	2	2015	16	7	5
5	M15017	M15017	M10024	F11009	2	2015	16	3	4
5	M15017	M15017	M10024	F11009	2	2015	16	6	4
5	M15017	M15017	M10024	F11009	2	2015	16	7	3
5	M15018	M15018	M10032	F10041	2	2015	16	3	4
5	M15018	M15018	M10032	F10041	2	2015	16	6	4
5	M15018	M15018	M10032	F10041	2	2015	16	7	4
5	M15019	M15019	M11052	10048	2	2015	16	3	4
5	M15019	M15019	M11052	10048	2	2015	16	6	4
5	M15019	M15019	M11052	10048	2	2015	16	7	4
5	M15020	M15020	M11052	F12028	2	2015	16	3	5
5	M15020	M15020	M11052	F12028	2	2015	16	6	3
5	M15020	M15020	M11052	F12028	2	2015	16	7	3
5	M15021	M15021	M11052	F10046	2	2015	16	3	5
5	M15021	M15021	M11052	F10046	2	2015	16	6	5
5	M15021	M15021	M11052	F10046	2	2015	16	7	5
5	F15022	F15022	M10032	F10031	1	2015	16	3	4
5	F15022	F15022	M10032	F10031	1	2015	16	6	5
5	F15022	F15022	M10032	F10031	1	2015	16	7	4
